id,description,address,phone,schedule,thumbnails,thumb,lat,lon,hints,cat,barrierfree_1,barrierfree_2,barrierfree_3,barrierfree_4,barrierfree_5,barrierfree_6,barrierfree_7,barrierfree_8,barrierfree_9,barrierfree_10,barrierfree_11,barrierfree_12,barrierfree_13,barrierfree_14,barrierfree_15,barrierfree_16,경사,경사_scale,승강기,화장실,주차장,테이블,total,접근성,title
756,"- 22.10.22 조사된 접근성정보입니다.
- 장애인주차장이 설치되어 있습니다.
- 장애인주차장의 바닥은 보도블럭으로 되어있습니다.
- 주차장에서 주 출입구 까지 접근로가 되어 있으나 약 6도의 경사가 있어 동행자의 도움이 필요합니다.
- 주 출입구는 자동문으로 유효폭 및 전 후면 유효공간이 적정합니다.
- 내부 전시실의 입구는 단차가 없고 유효폭이 적정합니다.
- 내부 보행 환경은 보행장애물이 없습니다.
- 층간이동은 승강기(엘리베이터)를 통하여 이동하실 수 있습니다.
- 야외 보행로는 일부구간 약 5.5도의 경사가 있습니다.
- 야외 휴식벤치에 연석으로 약간의 단차가 있어 동행자의 도움이 필요합니다.
- 장애인화장실은 남녀각각 1개씩 설치되어 있습니다.
- 화장실 바닥면적은 적정하나 세면대가 측면에 위치해있어 다소 협소하실 수 있습니다.
- 휠체어 및 유아차 대여가 가능하니 안내데스크에 문의 바랍니다.
- 영유아 돌봄시설로 수유실이 설치되어 있습니다.",제주특별자치도 제주시 1100로 2894-78 제주도립미술관,064-710-4300,09:00~18:00,"https://easyjeju.net/data/cheditor4/1910/20191022141734_iuyflhfx.jpg,https://easyjeju.net/data/cheditor4/1910/20191022141735_zttyoqri.jpg",https://easyjeju.net/data/cheditor4/1910/20191022141734_iuyflhfx.jpg,33.45255002,126.4896861,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여,수유실,수어안내해설,안내견 출입 가능",tour,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여,수유실,수어안내해설,안내견 출입 가능,,,,,2,0.666667,1,1,1,1,4.666667,상,제주도립미술관
755,"- 23. 01. 04. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역이 설치되어 있으며, 바닥이 잔디블럭 마감입니다.
- 주차장 보차구분 안되어 있으며, 주차장에서 주 출입구까지 접근로 보차구분이 되어있습니다.
- 내부 관람로는 전체적으로 단차 및 보행장애물이 없으며, 일부 구간 접근로 계단입니다.
- 승강기 설치되어 있습니다.
- 수유실이 설치되어 있습니다.
- 휠체어, 유아차 대여 가능합니다.
- 전동 보장구 급속충전기가 설치되어 있습니다.
- 장애인 화장실이 남녀 공용으로 단독 설치되어 있습니다.",제주특별자치도 제주시 한경면 저지14길 35 제주현대미술관,064-710-7801,09:00~18:00,https://easyjeju.net/data/cheditor4/2405/20240509100857_termqfnd.jpg,https://easyjeju.net/data/cheditor4/2405/20240509100857_termqfnd.jpg,33.33969288,126.2656919,"도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여,아기의자,수유실,전동휠체어 급속충전기,수어안내해설,안내견 출입 가능,점자블록",tour,도움필요 (상),단차 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여,아기의자,수유실,전동휠체어 급속충전기,수어안내해설,안내견 출입 가능,점자블록,,0,0,1,1,1,1,4,상,제주현대미술관
751,"- 20.10.17 조사된 접근성 정보 입니다.
- 지하 주차장에 장애인주차장이 설치되어 있습니다.
- 주차장 입구에 배수구가 있으니 주의하시길 바랍니다.
- 주 출입구는 지하 주차장과 정문으로 두 군데가 있습니다.
- 정문의 주 출입구 접근로가 계단으로 되어 있으니 휠체어 사용자의 경우 지하 주차장에서 승강기를 이용하시길 바랍니다.
- 전시실 내부는 전체적으로 단차가 없고 보행장애물이 없으나 일부 구간 참이 없이 긴 경사로와 약 6도 정도의 경사로가 있어 동행자의 도움이 필요합니다.
- 2층에 조범산방 전시실은 출입구의 단차가 있어 동행자의 도움이 필요합니다.
- 야외정원 및 체험프로그램실은 단차(계단)가 있어 휠체어 접근이 어렵습니다.
- 장애인화장실의 경우 야외에 1곳 건물 내부에 1곳이 있습니다,
- 야외 화장실의 경우 잠금장치 고장으로 이용이 어렵습니다.
- 건물 내부 장애인화장실은 남녀 각각 1개씩 설치되어 있습니다.
- 대변기 출입문은 접이식 문으로 되어 있습니다.
- 바닥면적이 적정하나 세면대가 측면에 위치해있어 다소 협소하실 수 있습니다.
- 화장실 바닥 중앙에 배수구가 있으니 휠체어 바퀴가 빠지지 않도록 주의가 필요합니다.
- 휠체어 및 유아차 대여가 가능합니다.",제주특별자치도 서귀포시 소암로 15 소암현중화기념관,064-760-3511,10:00~18:00,"https://easyjeju.net/data/cheditor4/2106/20210601114716_nxcmtydq.jpg,https://easyjeju.net/data/cheditor4/2106/20210601114724_baftqgzy.jpg",https://easyjeju.net/data/cheditor4/2106/20210601114716_nxcmtydq.jpg,33.2451236,126.5674212,"도움필요 (하),경사로 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여",tour,도움필요 (하),경사로 (하),단차 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,,,,,,,,2,0.666667,1,1,1,1,4.666667,상,소암기념관
750,"- 23.09.30. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 설치되어 있으며, 바닥면적이 적정합니다.
- 주차장에서 매표소까지 단차 보차구분이 되어 있습니다.
- 매표소에서 박물관으로 가는 접근로에 약 8도의 경사가 있습니다.
- 건물 주 출입구에 약 6도 경사로가 설치되어 있습니다.
- 건물 주 출입구는 자동문으로 유효폭이 적정합니다.
- 그리스신화박물관 내부 관람로에 단차 및 보행장애물이 없습니다.
- 장애인 화장실이 설치되어 있으며, 측면공간 및 전면활동공간 협소합니다.",제주특별자치도 제주시 한림읍 광산로 942,064-773-5800,09:00~18:00,"https://easyjeju.net/data/cheditor4/2306/20230620102844_mwrsqzka.jpg,https://easyjeju.net/data/cheditor4/2306/20230620102903_kgsudzea.jpg",https://easyjeju.net/data/cheditor4/2306/20230620102844_mwrsqzka.jpg,33.34808613,126.3575213,"도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,안내견 출입 가능",tour,도움필요 (상),경사로 (상),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,안내견 출입 가능,,,,,,,,,,0,0,0,1,1,1,3,중,그리스신화박물관
749,"- 20년도에 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 주차장에서 주출입구까지 단차없이 접근 가능합니다.
- 주출입구(문)는 이중문으로 바깥쪽과 안쪽 모두 여닫이문입니다.
- 매표소는 주출입구 우측에 위치하고 있습니다.
- 내부관람로는 단차 없이 접근가능합니다.
- 내부 카페에 입식테이블이 설치되어 있습니다.
- 야외관람로에 경사로가 설치되어 있으며, 일부구간 경사가 다소 높습니다.
- 장애인 화장실이 남녀 각각 설치되어 있습니다.
- 출입문은 자동문입니다.
- 대변기에 수평 및 수직손잡이가 설치되어 있습니다.",제주특별자치도 서귀포시 성산읍 중산간동로 4255,064-726-9455,09:00~18:00,"https://easyjeju.net/data/cheditor4/2306/20230620102301_ifxhaxus.jpg,https://easyjeju.net/data/cheditor4/2306/20230620102308_eoirviqz.jpg",https://easyjeju.net/data/cheditor4/2306/20230620102301_ifxhaxus.jpg,33.38008006,126.8373036,"도움필요 (중),경사로 (중),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,테이블 비치,보장구 대여",tour,도움필요 (중),경사로 (중),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,테이블 비치,보장구 대여,,,,,,,,,1,0.333333,0,1,1,1,3.333333,중,블루마운틴커피랜드
748,"- 22.04.14 조사된 접근성 정보입니다.
- 무인 매표소에 단차가 있으니 주의하시길 바랍니다.
- 매표 후 차량으로 본관 앞 장애인 전용 주차구역까지 이동해야합니다.
- 장애인 주차장이 설치되어 있으며 바닥면적이 적정합니다.
- 주 출입구에 경사로가 설치되어 있습니다.
- 내부관람로는 단차 및 보행장애물이 없습니다.
- 층간이동은 승강기를 통해 하실 수 있습니다.
- 야외관람로에 일부구간 바닥이 울퉁불퉁 하실 수 있고 일부 단차가 있으니 주의바랍니다.
- 영상관 휠체어 전용석 없으며, 피아노 연주 체험실 단차(약 15cm), 지휘 체험실 단차(약 22cm)있습니다.
- 1층 - 장애인화장실은 남녀각각 설치되어 있습니다.
- 대변기 출입문은 미닫이문이며, 수직 및 수평손잡이가 설치되어 있습니다.
- 휠체어 및 유아차 대여가 가능하니 매표소에 문의 바랍니다.",제주특별자치도 서귀포시 안덕면 중산간서로 1610 세계자동차 제주박물관,064-792-3000,09:00~18:00(입장마감17:00),"https://easyjeju.net/data/cheditor4/2012/20201217095937_irztulom.jpg,https://easyjeju.net/data/cheditor4/2012/20201217095945_zrrdepnv.jpg,https://easyjeju.net/data/cheditor4/2012/20201217095952_rhsaolxi.jpg,https://easyjeju.net/data/cheditor4/2012/20201217100001_eukrhylb.jpg",https://easyjeju.net/data/cheditor4/2012/20201217095937_irztulom.jpg,33.28294238,126.3490104,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여",tour,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,보장구 대여,유아차 대여,,,,,,,,,3,1,1,1,1,1,5,상,세계자동차&피아노 박물관
744,"- 20.05.04 조사된 접근성 정보입니다.
- 장애인 주차장이 설치되어 있습니다.
- 바닥면적이 적정하며, 입식표지판이 있습니다.
- 주 출입구 접근로에 단차는 없으나 일부 바닥이 보도블럭과 잔디로 되어있어 주의가 필요합니다.
- 주 출입구에 경사로가 설치되어 있습니다.
- 출입문은 여닫이 문으로 되어있습니다.
- 매표소에 전 후면 유효공간은 적정하나 하부공간은 없습니다.
- 관람로에 내부 출입문은 오픈형으로 되어 있습니다.
- 관람로 내 포토존은 대체적으로 단차가 없으나 일부구간 경사가 있으니 주의가 필요합니다.
- 포토존 1곳은 계단으로 되어있어 휠체어 이용자의 경우 이용이 어렵습니다.
- 장애인화장실이 남녀 각각 설치되어 있습니다.
- 대변기 출입문은 자동문입니다.
- 대변기에 수직손잡이 및 수평손잡이가 설치되어 있으나 수평손잡이의 경우 고정형입니다.
- 화장실 내부에 기저귀 교환대가 설치되어 있습니다.
- 수유실이 설치되어 있습니다.
- 단차가 없으며, 기저귀 교환대가 설치되어 있으나 내부공간이 다소 협소하실 수 있습니다.
- 휠체어 및 유아차 대여가 가능하니 매표소에 문의바랍니다.",제주특별자치도 서귀포시 중문관광로 42,064-805-0888,"이용시간:10:00~19:00(입장마감:18:00)
","https://easyjeju.net/data/cheditor4/2306/20230620165554_eggrtzmb.jpg,https://easyjeju.net/data/cheditor4/2306/20230620165616_xaptoant.jpg,https://easyjeju.net/data/cheditor4/2306/20230620165637_ghvtqksb.jpg",https://easyjeju.net/data/cheditor4/2306/20230620165554_eggrtzmb.jpg,33.25490055,126.4097703,"단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,보장구 대여,유아차 대여,수유실",tour,단독접근가능,주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,보장구 대여,유아차 대여,수유실,,,,,,,,,3,1,0,1,1,1,4,상,박물관은살아있다
743,"- 23.10.20. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 설치되어 있으며, 입식 표지판 없고 바닥 표시 일부 지워져있습니다.
- 주 출입구는 미닫이문 형태이며, 매표소 하부공간 협소합니다.
- 공연장 출입구는 계단으로 되어 있어 외부로 우회 가능하며, 4~6도 경사로 20m 있습니다.
- 공연장에 장애인 관람석이 설치되어 있습니다.
- 장애인 화장실이 남녀 구분되어 단독으로 설치되어 있습니다.",제주특별자치도 제주시 한림읍 월림7길 155 더마파크,064-795-8080,"카트승마:09:00~17:00
공연:10:30~17:30

동절기(11월1일~3월31일) - 09:00~17:30
공연시간 - 10:30 , 14:00 , 16:30","https://easyjeju.net/data/cheditor4/2306/20230620104651_yaagvsdk.jpg,https://easyjeju.net/data/cheditor4/2306/20230620104709_krsxesak.jpg",https://easyjeju.net/data/cheditor4/2306/20230620104651_yaagvsdk.jpg,33.35554308,126.2415051,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,테이블 비치,장애인 관람석,점자블록",tour,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,테이블 비치,장애인 관람석,점자블록,,,,,,,,2,0.666667,0,1,1,1,3.666667,상,더마파크
741,"- 23.09.29 조사된 접근성 정보입니다.
- 교래자연휴양림 내 위치해 있습니다.
- 장애인 전용 주차구역 있으며, 주차장에서 거리가 있습니다.
- 주 출입구 접근로 요철마감 구간, 경사(약 7도)구간 있습니다. 
- 주 출입구 접근로에 화장실, 곶자왈생태체험관 내 화장실 있습니다.
- 곶자왈생태체험관 실내 관람로 단차, 경사 없이 관람 가능합니다.

※ 주 출입구 접근로 경사 구간 '도움필요 상' 이며 곶자왈생태체험관 내부 '단독접근가능' 입니다.",제주특별자치도 제주시 조천읍 남조로 2023 교래자연휴양림 내 곶자왈생태체험관,070-4543-2373,09:00~17:00,"https://easyjeju.net/data/cheditor4/2306/20230620111739_uaxgspkm.jpg,https://easyjeju.net/data/cheditor4/2306/20230620111809_epkawdqs.jpg",https://easyjeju.net/data/cheditor4/2306/20230620111739_uaxgspkm.jpg,33.45136457,126.656711,"도움필요 (중),경사로 (중),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,안내데스크,보장구 대여,수어안내해설,안내견 출입 가능,점자블록",tour,도움필요 (중),경사로 (중),주차장,장애인 전용 주차구역,매표소 접근 가능,장애인 화장실,승강기,안내데스크,보장구 대여,수어안내해설,안내견 출입 가능,점자블록,,,,,1,0.333333,1,1,1,1,4.333333,상,곶자왈생태체험관
738,"- 2023.9.24. 조사된 접근성 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 장애인 전용 주차구역 1대 있습니다.
- 승강기를 이용해 층간 이동할 수 있습니다.
- 장애인 화장실 남녀 구분되어 별도로 설치되어 있습니다.

 ※ 주 출입구 접근로 경사는 '도움필요 하' 이며, 추억의 교실은 '단차 상'입니다.",제주특별자치도 제주시 오복4길 25 제주교육박물관 (이도이동 539-14),064-720-9114,09:00~18:00,"https://easyjeju.net/data/cheditor4/2106/20210601171411_vtgscmhk.jpg,https://easyjeju.net/data/cheditor4/2106/20210601171419_dkupzkds.jpg",https://easyjeju.net/data/cheditor4/2106/20210601171411_vtgscmhk.jpg,33.49438578,126.5383018,"도움필요 (하),경사로 (하),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,승강기,장애인 리프트,안내데스크,보장구 대여,유아차 대여,점자책 대여,안내견 출입 가능,점자블록,점자안내판(점자촉지도)",tour,도움필요 (하),경사로 (하),단차 (상),주차장,장애인 전용 주차구역,장애인 화장실,승강기,장애인 리프트,안내데스크,보장구 대여,유아차 대여,점자책 대여,안내견 출입 가능,점자블록,점자안내판(점자촉지도),,2,0.666667,1,1,1,1,4.666667,상,제주교육박물관
736,"- 19.08.02 조사된 접근성 정보입니다.
- 시장 특성 상 유동인구가 많으며, 중간 중간 고르지 못한 바닥에 유의.
- 시장환경에 따라 중간중간 보행로 중앙 간이판매대가 위치해 있음.",제주특별자치도 제주시 오일장서길 26,064-743-5985,제주전통 오일시장입니다.,https://easyjeju.net/data/cheditor4/2306/20230620142906_dhgsprcc.jpg,https://easyjeju.net/data/cheditor4/2306/20230620142906_dhgsprcc.jpg,33.49724701,126.4748884,"단독접근가능,주차장,장애인 전용 주차구역,장애인 화장실",tour,단독접근가능,주차장,장애인 전용 주차구역,장애인 화장실,,,,,,,,,,,,,3,1,0,1,1,1,4,상,제주민속오일시장
